Brnd_Name,total_spending,total_claims,year,rank
Ziprasidone Mesylate,897359.48,5050.0,2022,2275
Lyrica Cr,900917.34,1126.0,2022,2274
Chorionic Gonadotropin,901618.36,1162.0,2022,2273
Golytely,904039.44,46464.0,2022,2272
Xerese,905250.48,622.0,2022,2271
Vuity,908198.16,10168.0,2022,2270
Lopressor,918232.66,2472.0,2022,2269
Prenatal Vitamin Plus Low Iron,920676.34,82610.0,2022,2268
Transderm-Scop,930173.86,4856.0,2022,2267
Imuran,935873.28,990.0,2022,2266
Proscar,940600.0,2844.0,2022,2265
Zenatane,943710.88,3950.0,2022,2264
Sular,947059.64,466.0,2022,2263
Carospir,950372.3,1156.0,2022,2262
Lioresal Intrathecal,951143.52,734.0,2022,2261
Pfizerpen,951917.98,3094.0,2022,2260
Eraxis,951944.22,1104.0,2022,2259
Valcyte,953563.94,220.0,2022,2258
Fosamax,954384.18,3192.0,2022,2257
Migranal,972360.48,242.0,2022,2256
Herceptin Hylecta,973568.74,198.0,2022,2255
Sprintec,974697.94,45526.0,2022,2254
Palonosetron HCl,975922.7200000002,8042.0,2022,2253
Gemcitabine HCl,976783.82,4814.0,2022,2252
Ortikos,980216.24,702.0,2022,2251
Phenazopyridine HCl,982583.56,77198.0,2022,2250
Jadenu Sprinkle,982904.98,96.0,2022,2249
Catapres-Tts 2,986533.12,1204.0,2022,2248
Nortrel,986829.24,28656.0,2022,2247
Safety Pen Needle,991831.52,10124.0,2022,2246
Methylprednisolone Sodium Succ*,992557.12,24112.0,2022,2245
Urso Forte,999338.5,734.0,2022,2244
Alogliptin-Pioglitazone,1000567.44,2852.0,2022,2243
Norgestimate-Ethinyl Estradiol,1002606.84,35458.0,2022,2242
Dhivy,1008029.14,1502.0,2022,2241
Insulin Aspart Penfill,1008872.54,2658.0,2022,2240
Epitol,1013399.86,15164.0,2022,2239
Dextrose 5%-0.45% NaCl,1015199.56,48126.0,2022,2238
Generlac,1018500.88,32850.0,2022,2237
Astagraf XL,1024651.78,1212.0,2022,2236
Winlevi,1029961.14,1720.0,2022,2235
Cardura,1032511.8800000001,2178.0,2022,2234
Ddavp*,1037609.72,802.0,2022,2233
Proair Digihaler,1041593.28,5940.0,2022,2232
Rybrevant,1042839.84,42.0,2022,2231
Zafemy,1048929.84,6174.0,2022,2230
Tdvax,1049819.56,21064.0,2022,2229
Viagra,1062965.98,2824.0,2022,2228
Seysara,1071679.44,960.0,2022,2227
Aldactone,1071710.44,3404.0,2022,2226
Gastrocrom,1078018.62,256.0,2022,2225
Zanaflex,1082785.36,2236.0,2022,2224
Vancocin HCl,1084613.08,92.0,2022,2223
Clarithromycin ER,1085288.64,8746.0,2022,2222
Emtriva,1085476.9,2268.0,2022,2221
Quinine Sulfate,1085599.94,7542.0,2022,2220
Fluoridex,1086546.2,37516.0,2022,2219
Carnitor*,1087429.68,6422.0,2022,2218
Forfivo XL,1088301.54,1532.0,2022,2217
Istodax,1088768.08,46.0,2022,2216
Jornay PM,1094537.2,2338.0,2022,2215
Doxorubicin HCl Liposome,1094822.52,486.0,2022,2214
Airduo Digihaler,1105252.1,2024.0,2022,2213
Dropsafe Prep Pads,1134084.5,328050.0,2022,2212
Orphengesic Forte,1136916.98,470.0,2022,2211
Vancomycin HCl-0.9% NaCl,1141660.46,8476.0,2022,2210
BCG (Tice Strain),1146018.06,1912.0,2022,2209
Onzetra Xsail,1152119.44,1070.0,2022,2208
Adzenys XR-ODT,1152625.8,2082.0,2022,2207
Siklos,1155097.5,996.0,2022,2206
Carteolol HCl,1162126.02,42558.0,2022,2205
Methylphenidate ER (La),1165770.26,8034.0,2022,2204
Spevigo,1167090.16,22.0,2022,2203
Rimso-50,1167778.88,846.0,2022,2202
Bexsero,1174061.48,5036.0,2022,2201
Alprazolam ODT,1182036.3,14406.0,2022,2200
Amrix,1187743.62,454.0,2022,2199
Perphenazine-Amitriptyline,1191278.04,9194.0,2022,2198
Cosopt,1192525.98,4134.0,2022,2197
Incontrol Pen Needle,1197509.7000000002,35972.0,2022,2196
Nitisinone,1201300.28,54.0,2022,2195
Zinplava,1204366.34,298.0,2022,2194
Zosyn,1207990.66,4688.0,2022,2193
Junel Fe,1208211.32,41030.0,2022,2192
Parnate,1213771.52,600.0,2022,2191
Bydureon Pen,1213801.26,1296.0,2022,2190
Methylergonovine Maleate*,1215344.0,386.0,2022,2189
Sodium Bicarbonate,1220325.0599999998,17158.0,2022,2188
Miglitol,1222970.72,3460.0,2022,2187
Mycamine,1232110.8,1000.0,2022,2186
Natesto,1232188.0,1516.0,2022,2185
Myfembree,1232363.04,934.0,2022,2184
Syprine,1234816.6,72.0,2022,2183
Vibativ,1237709.94,312.0,2022,2182
Mimvey,1240954.68,8718.0,2022,2181
Lansoprazol-Amoxicil-Clarithro,1252554.76,2112.0,2022,2180
Kimyrsa,1254089.5,236.0,2022,2179
Klor-Con M15,1254416.7,22398.0,2022,2178
Cefaclor,1255995.3,18892.0,2022,2177
Pyrazinamide,1259295.34,4480.0,2022,2176
Lactated Ringers*,1267618.3,37758.0,2022,2175
Yf-Vax,1279280.7,6204.0,2022,2174
Tikosyn,1280424.88,1018.0,2022,2173
Cuvposa,1281210.66,2626.0,2022,2172
Renagel,1282235.24,862.0,2022,2171
Orbactiv,1285531.52,410.0,2022,2170
Flurbiprofen Sodium,1289724.64,26730.0,2022,2169
Ulticare,1290464.28,28896.0,2022,2168
Natacyn,1295466.36,2568.0,2022,2167
Unifine Safecontrol,1301072.56,22134.0,2022,2166
Menostar,1302241.16,3456.0,2022,2165
Taclonex,1303660.86,772.0,2022,2164
Chloroquine Phosphate,1306859.66,6992.0,2022,2163
Mesnex*,1318950.1,1234.0,2022,2162
Amaryl,1321429.18,3960.0,2022,2161
Cortef,1325962.46,5890.0,2022,2160
Fosamax Plus D,1325974.28,4426.0,2022,2159
Bacitracin-Polymyxin,1326052.52,87102.0,2022,2158
Loreev XR,1326595.76,2880.0,2022,2157
Xerava,1328471.78,1588.0,2022,2156
Xenical,1331759.54,1336.0,2022,2155
Retin-A Micro Pump,1341223.54,1372.0,2022,2154
Norpace Cr,1343514.08,1882.0,2022,2153
Menveo A-C-Y-W-135-Dip,1345549.08,8700.0,2022,2152
Edecrin,1351132.44,642.0,2022,2151
Flurbiprofen,1358227.46,36652.0,2022,2150
Paroxetine Mesylate,1370372.6,5960.0,2022,2149
Clarinex-D 12 Hour,1380722.56,2522.0,2022,2148
Edluar,1385488.58,2622.0,2022,2147
Arthrotec 75,1386039.24,1612.0,2022,2146
Mirena,1394506.82,1242.0,2022,2145
Durysta,1395667.26,414.0,2022,2144
Binosto,1398310.78,3408.0,2022,2143
Methoxsalen,1398445.36,828.0,2022,2142
Lithostat,1403203.52,1254.0,2022,2141
Mitomycin,1405647.5,768.0,2022,2140
Cardura XL,1406161.72,3980.0,2022,2139
Flavoxate HCl,1411221.02,16410.0,2022,2138
Motofen,1415600.98,1542.0,2022,2137
Daytrana,1417872.02,2594.0,2022,2136
Eluryng,1419782.36,6698.0,2022,2135
Neomycin Sulfate,1423402.22,132028.0,2022,2134
Alyq,1425798.74,1000.0,2022,2133
Lasix,1437676.38,16696.0,2022,2132
Atacand HCT,1437832.88,2626.0,2022,2131
Betapace,1443106.8,528.0,2022,2130
Testosterone Enanthate,1443931.52,18236.0,2022,2129
Tyvaso Starter Kit,1444450.9,64.0,2022,2128
Alprazolam XR,1445028.26,40128.0,2022,2127
Vaqta,1471907.98,14486.0,2022,2126
Griseofulvin Ultramicrosize,1472281.5,6434.0,2022,2125
Clindamycin (Pediatric),1473800.92,11962.0,2022,2124
Drospirenone-Ethinyl Estradiol,1474618.9,26950.0,2022,2123
Veletri,1485759.32,424.0,2022,2122
Orphenadrine Citrate,1493882.2,15060.0,2022,2121
Pro Comfort Pen Needle,1500112.4,13746.0,2022,2120
Chantix,1500792.06,3174.0,2022,2119
Remeron,1512451.76,4764.0,2022,2118
Sulfadiazine,1512617.36,1484.0,2022,2117
Onivyde,1515272.54,128.0,2022,2116
Tretinoin Microsphere,1516787.08,3888.0,2022,2115
Selenium Sulfide,1537377.8599999999,95590.0,2022,2114
Efavirenz-Lamivu-Tenofov Disop,1541989.94,1086.0,2022,2113
Levonorgestrel-Eth Estradiol,1554524.26,28874.0,2022,2112
Depo-Estradiol,1560677.54,9914.0,2022,2111
Methenamine Mandelate,1568674.9200000002,15834.0,2022,2110
Signifor,1578839.28,96.0,2022,2109
Claravis,1591564.44,7340.0,2022,2108
Nifedipine,1592934.7600000002,25402.0,2022,2107
Fml Forte,1593682.22,6188.0,2022,2106
Indomethacin ER,1606317.24,38212.0,2022,2105
Frova,1610363.94,666.0,2022,2104
Zontivity,1623890.88,2460.0,2022,2103
Semglee (Yfgn),1628084.66,4558.0,2022,2102
Pure Comfort Alcohol Pad,1635998.0,28206.0,2022,2101
Quinidine Sulfate,1637719.48,5604.0,2022,2100
Varubi,1640883.02,1592.0,2022,2099
Doxercalciferol*,1641807.92,2870.0,2022,2098
Calan SR,1645233.88,2174.0,2022,2097
Menactra,1645480.62,9750.0,2022,2096
Easy Comfort Alcohol Pad,1645561.96,16048.0,2022,2095
Zynlonta,1646162.86,62.0,2022,2094
Odactra,1649548.52,3376.0,2022,2093
Oxaliplatin,1650759.7599999998,4744.0,2022,2092
Ceftriaxone,1665117.22,15368.0,2022,2091
Vabomere,1665715.1,674.0,2022,2090
Ultracare Pen Needle,1676968.84,48834.0,2022,2089
Azasite,1678554.5,6032.0,2022,2088
Hyoscyamine Sulfate*,1683818.64,50892.0,2022,2087
Decitabine,1691392.2399999998,576.0,2022,2086
Fyavolv,1696117.32,15074.0,2022,2085
Zoladex,1698030.38,1162.0,2022,2084
Methscopolamine Bromide,1699425.86,11176.0,2022,2083
M-M-R II Vaccine,1701287.62,15840.0,2022,2082
Solu-Cortef,1701424.2799999998,23446.0,2022,2081
Diacomit,1708813.0,410.0,2022,2080
Phoslyra,1715056.3,4148.0,2022,2079
Easy Touch Alcohol Prep Pads,1716655.54,349332.0,2022,2078
Testopel,1719690.02,1528.0,2022,2077
Cinqair,1720481.64,466.0,2022,2076
Nefazodone HCl,1729533.76,8668.0,2022,2075
Halaven,1730402.26,264.0,2022,2074
Myobloc,1731070.68,1874.0,2022,2073
Mefloquine HCl,1731674.44,23934.0,2022,2072
Lescol XL,1731852.68,2472.0,2022,2071
Prochlorperazine,1754479.62,14850.0,2022,2070
Alcohol Swabs,1757212.4000000004,298406.0,2022,2069
Etonogestrel-Ethinyl Estradiol,1765057.06,7812.0,2022,2068
Rituxan Hycela,1765730.96,246.0,2022,2067
Insulin Lispro Junior Kwikpen,1767065.64,11022.0,2022,2066
Dexmethylphenidate HCl,1768448.7999999998,48010.0,2022,2065
Celontin,1771720.1,3784.0,2022,2064
Safetyglide Insulin Syringe,1773658.0,40216.0,2022,2063
Rapamune,1775950.7,872.0,2022,2062
Praziquantel,1778020.74,2092.0,2022,2061
Brovana,1778141.3,2824.0,2022,2060
Estrogel,1786323.8,8296.0,2022,2059
Zelapar,1787609.44,328.0,2022,2058
Salsalate,1802200.0400000003,12928.0,2022,2057
Diflunisal,1806721.62,18250.0,2022,2056
Jalyn,1819732.12,3988.0,2022,2055
Ascomp With Codeine,1824193.56,13882.0,2022,2054
Ritalin,1828978.74,14564.0,2022,2053
Prednisolone Sodium Phosphate*,1829998.3400000003,45992.0,2022,2052
Pentazocine-Naloxone HCl,1843702.64,10512.0,2022,2051
Caduet,1853052.22,1582.0,2022,2050
Sustiva,1854645.36,1536.0,2022,2049
Irinotecan HCl,1863798.86,2830.0,2022,2048
Qbrexza,1879313.2,2480.0,2022,2047
Lorazepam Intensol,1880182.38,69384.0,2022,2046
Epzicom,1891310.24,1246.0,2022,2045
Isotretinoin,1901189.8200000003,6178.0,2022,2044
Cystaran,1912832.32,264.0,2022,2043
Methylphenidate HCl CD,1914957.7200000002,14168.0,2022,2042
Polivy,1916763.86,104.0,2022,2041
Makena*,1922135.94,578.0,2022,2040
Cefprozil,1922182.92,53486.0,2022,2039
Ontruzant,1926637.72,436.0,2022,2038
Spritam,1927454.8,2250.0,2022,2037
Monurol,1945269.84,7004.0,2022,2036
Gengraf,1956555.34,9252.0,2022,2035
Cefepime,1957897.68,6612.0,2022,2034
Miacalcin,1960207.94,146.0,2022,2033
Pred Mild,1965110.46,8306.0,2022,2032
Advocate Syringes,1965599.48,31342.0,2022,2031
Humira(Cf) Pediatric Crohn'S,1977098.82,102.0,2022,2030
Levalbuterol HCl,1977579.4600000004,25118.0,2022,2029
Proventil HFA,1980720.78,15518.0,2022,2028
Fioricet,1984878.62,3570.0,2022,2027
Auvelity,2004001.82,2172.0,2022,2026
Beovu,2007642.18,876.0,2022,2025
Catapres-Tts 3,2007720.12,1798.0,2022,2024
Reltone,2023046.48,910.0,2022,2023
Namenda,2028704.3,3988.0,2022,2022
Pexeva,2037924.0,2718.0,2022,2021
Sajazir,2038769.14,122.0,2022,2020
Zorvolex,2041372.72,2704.0,2022,2019
Elidel,2044273.72,2818.0,2022,2018
Fosinopril-Hydrochlorothiazide,2057032.6800000002,27998.0,2022,2017
Ritalin La,2060287.88,3642.0,2022,2016
Granisetron HCl*,2061297.54,11940.0,2022,2015
Milrinone Lactate,2062727.8199999998,3650.0,2022,2014
Zestoretic,2089743.18,2108.0,2022,2013
Qelbree,2091530.62,4060.0,2022,2012
Gelnique,2093754.52,3010.0,2022,2011
Istalol,2093995.82,4234.0,2022,2010
Tobrex,2098865.04,8896.0,2022,2009
Prometrium,2106549.02,2746.0,2022,2008
Firmagon,2109829.62,3344.0,2022,2007
Compro,2118973.16,16318.0,2022,2006
Synribo,2120635.74,360.0,2022,2005
Riabni,2124138.4,312.0,2022,2004
Haloperidol Decanoate 100,2125551.02,31752.0,2022,2003
Aveed,2132159.02,1354.0,2022,2002
Ridaura,2149929.94,1734.0,2022,2001
Novotwist,2150875.22,27378.0,2022,2000
Slynd,2157146.72,6382.0,2022,1999
Menest,2160465.58,13756.0,2022,1998
Micardis HCT,2164963.06,7454.0,2022,1997
Nitro-Bid,2168566.1,41504.0,2022,1996
Penicillin G Potassium,2169362.36,6524.0,2022,1995
Metopirone,2170664.42,180.0,2022,1994
Fluocinonide-E,2172343.26,24092.0,2022,1993
Easy Touch,2173250.32,67726.0,2022,1992
Arava,2173839.94,862.0,2022,1991
Lonhala Magnair Starter,2179431.86,1562.0,2022,1990
Chlordiazepoxide HCl,2188310.9399999995,191354.0,2022,1989
Amikacin Sulfate,2210463.12,22828.0,2022,1988
Lo Loestrin Fe,2216437.14,6728.0,2022,1987
Xulane,2220829.16,12988.0,2022,1986
Vancomycin HCl,2222479.48,26032.0,2022,1985
Tiopronin,2226781.18,308.0,2022,1984
Ibu,2236549.04,477334.0,2022,1983
Testim,2237670.52,2122.0,2022,1982
Vardenafil HCl,2237836.2399999998,12708.0,2022,1981
Dilaudid,2243312.5,3364.0,2022,1980
Recarbrio,2251592.68,392.0,2022,1979
Treprostinil,2253863.26,196.0,2022,1978
Phesgo,2257196.94,244.0,2022,1977
Gabitril,2257639.78,1382.0,2022,1976
Norvir,2257797.4,5242.0,2022,1975
Insulin Glargine,2262850.66,15928.0,2022,1974
Nimodipine,2265795.42,4262.0,2022,1973
Phenelzine Sulfate,2267748.58,22964.0,2022,1972
Maxalt Mlt,2276404.68,3456.0,2022,1971
Panretin,2281901.4,326.0,2022,1970
Segluromet,2284057.9,4654.0,2022,1969
Viracept,2289540.16,1814.0,2022,1968
Qbrelis,2292169.96,1488.0,2022,1967
Sandimmune*,2294533.36,1910.0,2022,1966
Turalio,2296749.9,136.0,2022,1965
Benzonatate,2302966.4800000004,178086.0,2022,1964
Epipen 2-Pak,2303086.1,3494.0,2022,1963
Trizivir,2313362.96,1328.0,2022,1962
Erythromycin,2313803.5,55236.0,2022,1961
Mesalamine,2335836.64,4712.0,2022,1960
Omnaris,2336140.0,5020.0,2022,1959
Norethindrone,2338034.46,86920.0,2022,1958
Pentips,2343257.26,88278.0,2022,1957
Erythromycin-Benzoyl Peroxide,2344220.3600000003,16966.0,2022,1956
Avalide,2353815.38,3670.0,2022,1955
Tekturna,2362089.78,3944.0,2022,1954
Perindopril Erbumine,2371498.48,41186.0,2022,1953
Evoxac,2381015.8,2076.0,2022,1952
Duobrii,2381747.42,2430.0,2022,1951
Tolcapone,2389573.06,538.0,2022,1950
Pepcid,2395007.7,1498.0,2022,1949
Maxalt,2395176.18,3242.0,2022,1948
Versacloz,2400224.62,1462.0,2022,1947
Restoril,2418119.82,1630.0,2022,1946
Dicloxacillin Sodium,2418963.1399999997,47154.0,2022,1945
Comfort Touch Pen Needle,2421357.78,17354.0,2022,1944
Nyvepria,2422075.22,536.0,2022,1943
Saizen,2431007.12,212.0,2022,1942
Linezolid-D5W,2431514.16,5290.0,2022,1941
PEG3350-Sod Sul-NaCl-KCl-Asb-C,2434834.6,28840.0,2022,1940
Asceniv,2478569.82,36.0,2022,1939
Avsola,2480893.7,882.0,2022,1938
Sodium Fluoride*,2484529.2399999998,191534.0,2022,1937
Toremifene Citrate,2491069.46,2226.0,2022,1936
Infliximab,2492207.4,892.0,2022,1935
Prevident,2508943.2,130354.0,2022,1934
Griseofulvin,2512432.9200000004,10306.0,2022,1933
Effient,2512943.04,2700.0,2022,1932
Bylvay,2516315.68,26.0,2022,1931
Neoral,2522058.64,4022.0,2022,1930
Poteligeo,2523076.72,82.0,2022,1929
Fiasp Penfill,2527109.32,2632.0,2022,1928
Pred Forte,2529226.44,9484.0,2022,1927
Fuzeon,2539274.12,650.0,2022,1926
Methylphenidate HCl ER (Cd),2541235.54,19236.0,2022,1925
Codeine Sulfate,2543336.26,31578.0,2022,1924
Dropsafe Pen Needle,2548435.82,32116.0,2022,1923
Ciloxan,2555129.54,10232.0,2022,1922
Alogliptin-Metformin,2556591.3,10682.0,2022,1921
Impavido,2566107.96,54.0,2022,1920
Inderal XL,2573211.12,578.0,2022,1919
Mirapex ER,2576119.82,1794.0,2022,1918
Klor-Con 8,2580404.8,103786.0,2022,1917
Aromasin,2580466.52,1558.0,2022,1916
Amiloride-Hydrochlorothiazide,2587361.26,81540.0,2022,1915
Tolsura,2589670.34,804.0,2022,1914
K-Tab ER,2591766.74,17198.0,2022,1913
Inpen (For Novolog Or Fiasp),2594342.68,2752.0,2022,1912
Lotronex,2599743.6,538.0,2022,1911
Nalocet,2614932.94,1236.0,2022,1910
Prednisolone,2617443.82,87006.0,2022,1909
Acetic Acid*,2627029.6,126280.0,2022,1908
Treximet,2629848.98,1338.0,2022,1907
Ms Contin,2641664.5,2640.0,2022,1906
Evista,2642799.86,6328.0,2022,1905
Beconase Aq,2645880.8,6462.0,2022,1904
Blincyto,2655366.7,110.0,2022,1903
Atripla,2656462.2,816.0,2022,1902
Soaanz,2658149.72,6410.0,2022,1901
Reyataz,2675012.0,1496.0,2022,1900
Donepezil HCl ODT,2676314.1399999997,82906.0,2022,1899
Actos,2706224.8,2402.0,2022,1898
Rozerem,2710218.84,6232.0,2022,1897
Fluoxetine Dr,2711180.18,12128.0,2022,1896
Focalin XR,2725375.26,5274.0,2022,1895
Norethindron-Ethinyl Estradiol,2735229.14,40192.0,2022,1894
Equetro,2737062.06,6526.0,2022,1893
Anafranil,2746670.76,686.0,2022,1892
Silenor,2758686.9,4258.0,2022,1891
Ampicillin Trihydrate,2759618.18,188940.0,2022,1890
Inpen (For Humalog),2762491.84,2890.0,2022,1889
Cequr Simplicity,2780352.28,4340.0,2022,1888
Katerzia,2785241.04,3600.0,2022,1887
Gimoti,2787423.76,1560.0,2022,1886
Azelex,2790796.52,4184.0,2022,1885
Meropenem-0.9% NaCl,2811251.02,11884.0,2022,1884
Ogivri,2825647.72,586.0,2022,1883
Cortisporin-Tc,2853372.06,11452.0,2022,1882
Crotan,2856130.14,1668.0,2022,1881
Single Use Swab,2856956.12,828044.0,2022,1880
Baxdela*,2858145.52,1142.0,2022,1879
Docetaxel,2860366.92,3504.0,2022,1878
Orkambi,2866817.3,118.0,2022,1877
Estradiol Valerate,2873445.64,18202.0,2022,1876
Aptivus,2876302.98,1378.0,2022,1875
Methotrexate Sodium,2882617.96,170288.0,2022,1874
Sodium Chloride,2910332.6,144778.0,2022,1873
Glyburide-Metformin HCl,2911955.6,123984.0,2022,1872
Actonel,2920364.54,4096.0,2022,1871
Deferiprone (3 Times A Day),2932701.06,212.0,2022,1870
Myfortic,2952982.7,2474.0,2022,1869
Soma,2979020.86,3328.0,2022,1868
Sotyktu,2999287.24,398.0,2022,1867
Fentora,3001435.4,138.0,2022,1866
Pimozide,3002677.66,21250.0,2022,1865
Lithobid,3010411.78,2358.0,2022,1864
Minivelle,3011528.36,7188.0,2022,1863
Ozurdex,3011615.9,1728.0,2022,1862
Exforge HCT,3025080.86,5024.0,2022,1861
Vectical,3026223.32,17926.0,2022,1860
Steglujan,3064995.14,3252.0,2022,1859
Trudhesa,3068443.7,1970.0,2022,1858
Amlodipine-Valsartan-HCTZ,3075816.14,6894.0,2022,1857
Lyllana,3078463.7,19808.0,2022,1856
Gardasil 9,3101193.72,10640.0,2022,1855
Symlinpen 60,3113248.54,1876.0,2022,1854
Femara,3113546.94,2472.0,2022,1853
Lemtrada,3122312.7,30.0,2022,1852
Symfi,3130516.64,1112.0,2022,1851
Pyrukynd,3146150.88,118.0,2022,1850
Ceftazidime,3155529.74,28098.0,2022,1849
Lanoxin*,3161699.06,3602.0,2022,1848
Strattera,3171452.04,4026.0,2022,1847
Lanreotide Acetate,3175920.1,338.0,2022,1846
Admelog,3191001.0,29732.0,2022,1845
Meperidine HCl,3202713.62,16044.0,2022,1844
Levobunolol HCl,3203858.16,105420.0,2022,1843
Gvoke PFS 2-Pack Syringe,3211209.0,4730.0,2022,1842
Altoprev,3230455.44,1988.0,2022,1841
Carbinoxamine Maleate,3237775.8600000003,5684.0,2022,1840
Cefixime,3245968.46,16782.0,2022,1839
Methamphetamine HCl,3257359.92,1970.0,2022,1838
Retin-A,3262340.28,52470.0,2022,1837
Zepzelca,3275258.24,240.0,2022,1836
Epinastine HCl,3281622.3599999994,36986.0,2022,1835
Qudexy XR,3283234.4,2050.0,2022,1834
Matulane,3322873.24,1022.0,2022,1833
Clonidine HCl ER,3328306.2,20492.0,2022,1832
Zolmitriptan ODT,3331398.6399999997,19166.0,2022,1831
Sprix,3332981.6,1284.0,2022,1830
Azesco,3333769.18,768.0,2022,1829
Asa-Butalb-Caffeine-Codeine,3355544.72,26770.0,2022,1828
Diphenhydramine HCl*,3394283.7600000002,95562.0,2022,1827
Pamelor,3410677.24,1052.0,2022,1826
Pemetrexed Disodium,3418371.2199999997,1452.0,2022,1825
Meprobamate,3419140.24,8670.0,2022,1824
Relafen Ds,3423982.06,1160.0,2022,1823
Terbutaline Sulfate*,3427725.58,8838.0,2022,1822
Xopenex HFA,3476118.32,33562.0,2022,1821
Canasa,3499467.74,2172.0,2022,1820
Easy Comfort Insulin Syringe,3501882.38,37076.0,2022,1819
Isradipine,3513450.76,16340.0,2022,1818
Zipsor,3516332.78,2284.0,2022,1817
Niacin,3530474.08,3640.0,2022,1816
Bivigam,3559672.5,340.0,2022,1815
Trifluridine,3559999.96,21280.0,2022,1814
Livmarli,3568187.78,42.0,2022,1813
Delzicol,3568804.4,3278.0,2022,1812
Detrol La,3580287.02,4504.0,2022,1811
Lovenox,3591452.44,2436.0,2022,1810
Orphenadrine Citrate ER,3592997.8,87278.0,2022,1809
Almotriptan Malate,3599723.3,10330.0,2022,1808
Oxaydo,3610955.66,3338.0,2022,1807
Acetylcysteine*,3646602.86,34666.0,2022,1806
Mydayis,3653985.9,10090.0,2022,1805
Indocin*,3681416.64,420.0,2022,1804
Cibinqo,3698289.28,654.0,2022,1803
Zocor,3701139.32,6526.0,2022,1802
Haloperidol Lactate*,3702044.8799999994,154652.0,2022,1801
Hyzaar,3722676.0,11064.0,2022,1800
Tobramycin*,3723467.2199999997,413276.0,2022,1799
Pregabalin ER,3783502.94,8296.0,2022,1798
Vijoice,3789393.68,58.0,2022,1797
Glipizide XL,3799387.04,216710.0,2022,1796
Dymista,3802449.36,13024.0,2022,1795
Quinidine Gluconate,3809206.08,4110.0,2022,1794
Uroxatral,3834585.14,2432.0,2022,1793
Tribenzor,3851619.3400000003,6420.0,2022,1792
Proctofoam-HC,3856694.7,17894.0,2022,1791
Caspofungin Acetate,3862685.0599999996,6376.0,2022,1790
Oxaprozin,3866928.5,33244.0,2022,1789
Nilutamide,3868752.0,788.0,2022,1788
Tazarotene,3874494.86,15404.0,2022,1787
Firvanq,3875318.7,24064.0,2022,1786
Osmolex ER,3878479.08,4020.0,2022,1785
Fragmin,3878760.82,1080.0,2022,1784
Trandolapril,3889204.42,131098.0,2022,1783
Perforomist,3890787.78,4710.0,2022,1782
Bavencio,3909666.56,302.0,2022,1781
Thioridazine HCl,3914846.3800000004,62052.0,2022,1780
Pioglitazone-Glimepiride,3916412.38,6884.0,2022,1779
Lysodren,3921545.04,1792.0,2022,1778
Aricept,3929036.36,4192.0,2022,1777
Cytomel,3948433.74,17766.0,2022,1776
Flomax,3952362.28,5664.0,2022,1775
Roxicodone,3965076.2,3260.0,2022,1774
Opdualag,3981309.84,136.0,2022,1773
Trexall,3988874.0,13976.0,2022,1772
Tirosint-Sol,3995435.12,17486.0,2022,1771
Halcinonide,4006028.28,3460.0,2022,1770
Qtern,4018202.46,4608.0,2022,1769
Ambisome,4045583.82,1320.0,2022,1768
Kapspargo Sprinkle,4047443.18,69528.0,2022,1767
